key,0,1,2,3,4,5,6,7,8,9
#,Item,GatheringItemLevel,,Quest,,IsHidden,,,,
int32,Row,GatheringItemLevelConvertTable,bit&01,Quest,uint16,uint32,bit&04,uint32,byte,uint16
0,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
1,"Fire Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
2,"Ice Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
3,"Wind Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
4,"Earth Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
5,"Lightning Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
6,"Water Shard","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
7,"Fire Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
8,"Ice Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
9,"Wind Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
10,"Earth Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
11,"Lightning Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
12,"Water Crystal","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
13,"Fire Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
14,"Ice Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
15,"Wind Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
16,"Earth Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
17,"Lightning Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
18,"Water Cluster","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
19,"Art Supply Materials","GatheringItemLevelConvertTable#400",True,,0,0,False,0,3,35
20,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
21,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
22,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
23,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
24,"Grade 1 Carbonized Matter","GatheringItemLevelConvertTable#20",True,,0,0,False,0,0,65535
25,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
26,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
27,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
28,"","GatheringItemLevelConvertTable#0",False,,0,0,False,0,0,0
29,"Blue Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
30,"Red Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
31,"Yellow Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
32,"Grey Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
33,"Brown Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
34,"Green Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
35,"Purple Pigment","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
36,"Raw Aquamarine","GatheringItemLevelConvertTable#35",True,,0,0,False,0,0,65535
37,"Raw Amethyst","GatheringItemLevelConvertTable#34",True,,0,0,False,0,0,65535
38,"Alumen","GatheringItemLevelConvertTable#19",True,,0,0,False,0,0,65535
39,"Raw Amber","GatheringItemLevelConvertTable#44",True,,0,0,False,0,0,65535
40,"Ogre Horn","GatheringItemLevelConvertTable#50",True,,0,0,False,0,0,65535
41,"Raw Garnet","GatheringItemLevelConvertTable#31",True,,0,0,False,0,0,65535
42,"Gold Ore","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
43,"Raw Goshenite","GatheringItemLevelConvertTable#33",True,,0,0,False,0,0,65535
44,"Raw Sunstone","GatheringItemLevelConvertTable#7",True,,0,0,False,0,0,65535
45,"Jade","GatheringItemLevelConvertTable#39",True,,0,0,False,0,0,65535
46,"Raw Zircon","GatheringItemLevelConvertTable#38",True,,0,0,False,0,0,65535
47,"Raw Spinel","GatheringItemLevelConvertTable#37",True,,0,0,False,0,0,65535
48,"Raw Sphene","GatheringItemLevelConvertTable#17",True,,0,0,False,0,0,65535
49,"Effervescent Water","GatheringItemLevelConvertTable#24",True,,0,0,False,0,0,65535
50,"Raw Turquoise","GatheringItemLevelConvertTable#41",True,,0,0,False,0,0,65535
51,"Raw Danburite","GatheringItemLevelConvertTable#18",True,,0,0,False,0,0,65535
52,"Raw Tourmaline","GatheringItemLevelConvertTable#36",True,,0,0,False,0,0,65535
53,"Basilisk Egg","GatheringItemLevelConvertTable#46",True,,0,0,False,0,0,65535
54,"Black Alumen","GatheringItemLevelConvertTable#40",True,,0,0,False,0,0,65535
55,"Raw Fluorite","GatheringItemLevelConvertTable#17",True,,0,0,False,0,0,65535
56,"Raw Heliodor","GatheringItemLevelConvertTable#32",True,,0,0,False,0,0,65535
57,"Raw Peridot","GatheringItemLevelConvertTable#33",True,,0,0,False,0,0,65535
58,"Raw Malachite","GatheringItemLevelConvertTable#16",True,,0,0,False,0,0,65535
59,"Coblyn Larva","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
60,"Darksteel Ore","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
61,"Raw Lapis Lazuli","GatheringItemLevelConvertTable#7",True,,0,0,False,0,0,65535
62,"Raw Rubellite","GatheringItemLevelConvertTable#45",True,,0,0,False,0,0,65535
63,"Zinc Ore","GatheringItemLevelConvertTable#9",True,,0,0,False,0,0,65535
64,"Adamantoise Shell","GatheringItemLevelConvertTable#49",True,,0,0,False,0,0,65535
65,"Cobalt Ore","GatheringItemLevelConvertTable#47",True,,0,0,False,0,0,65535
66,"Silver Ore","GatheringItemLevelConvertTable#25",True,,0,0,False,0,0,65535
67,"Soiled Femur","GatheringItemLevelConvertTable#8",True,,0,0,False,0,0,65535
68,"Obsidian","GatheringItemLevelConvertTable#10",True,,0,0,False,0,0,65535
69,"Bone Chip","GatheringItemLevelConvertTable#5",True,,0,0,False,0,0,65535
70,"Sunrise Tellin","GatheringItemLevelConvertTable#19",True,,0,0,False,0,0,65535
71,"Tin Ore","GatheringItemLevelConvertTable#6",True,,0,0,False,0,0,65535
72,"Electrum Ore","GatheringItemLevelConvertTable#43",True,,0,0,False,0,0,65535
73,"Muddy Water","GatheringItemLevelConvertTable#3",True,,0,0,False,0,0,65535
74,"Iron Ore","GatheringItemLevelConvertTable#14",True,,0,0,False,0,0,65535
75,"Copper Ore","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
76,"Wyvern Obsidian","GatheringItemLevelConvertTable#28",True,,0,0,False,0,0,65535
77,"Mythril Ore","GatheringItemLevelConvertTable#34",True,,0,0,False,0,0,65535
78,"Electrum Sand","GatheringItemLevelConvertTable#42",True,,0,0,False,0,0,65535
79,"Gold Sand","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
80,"Silver Sand","GatheringItemLevelConvertTable#22",True,,0,0,False,0,0,65535
81,"Grenade Ash","GatheringItemLevelConvertTable#40",True,,0,0,False,0,0,65535
82,"Iron Sand","GatheringItemLevelConvertTable#14",True,,0,0,False,0,0,65535
83,"Siltstone","GatheringItemLevelConvertTable#30",True,,0,0,False,0,0,65535
84,"Bomb Ash","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
85,"Volcanic Rock Salt","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
86,"Fire Rock","GatheringItemLevelConvertTable#23",True,,0,0,False,0,0,65535
87,"Rock Salt","GatheringItemLevelConvertTable#12",True,,0,0,False,0,0,65535
88,"Silex","GatheringItemLevelConvertTable#27",True,,0,0,False,0,0,65535
89,"Ragstone","GatheringItemLevelConvertTable#13",True,,0,0,False,0,0,65535
90,"Water Rock","GatheringItemLevelConvertTable#25",True,,0,0,False,0,0,65535
91,"Astral Rock","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
92,"Cinnabar","GatheringItemLevelConvertTable#15",True,,0,0,False,0,0,65535
93,"Mudstone","GatheringItemLevelConvertTable#20",True,,0,0,False,0,0,65535
94,"Earth Rock","GatheringItemLevelConvertTable#21",True,,0,0,False,0,0,65535
95,"Copper Sand","GatheringItemLevelConvertTable#11",True,,0,0,False,0,0,65535
96,"Ice Rock","GatheringItemLevelConvertTable#23",True,,0,0,False,0,0,65535
97,"Wind Rock","GatheringItemLevelConvertTable#24",True,,0,0,False,0,0,65535
98,"Lightning Rock","GatheringItemLevelConvertTable#24",True,,0,0,False,0,0,65535
99,"Brimstone","GatheringItemLevelConvertTable#29",True,,0,0,False,0,0,65535
100,"Mythril Sand","GatheringItemLevelConvertTable#33",True,,0,0,False,0,0,65535
101,"Almonds","GatheringItemLevelConvertTable#40",True,,0,0,False,0,0,65535
102,"Iron Acorn","GatheringItemLevelConvertTable#36",True,,0,0,False,0,0,65535
103,"Ash Branch","GatheringItemLevelConvertTable#9",True,,0,0,False,0,0,65535
104,"Ash Log","GatheringItemLevelConvertTable#8",True,,0,0,False,0,0,65535
105,"Allagan Snail","GatheringItemLevelConvertTable#2",True,,0,0,False,0,0,65535
106,"Alligator Pear","GatheringItemLevelConvertTable#30",True,,0,0,False,0,0,65535
107,"Vampire Plant","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
108,"Gridanian Walnut","GatheringItemLevelConvertTable#21",True,,0,0,False,0,0,65535
109,"Walnut Log","GatheringItemLevelConvertTable#24",True,,0,0,False,0,0,65535
110,"Elm Log","GatheringItemLevelConvertTable#12",True,,0,0,False,0,0,65535
111,"Oak Branch","GatheringItemLevelConvertTable#31",True,,0,0,False,0,0,65535
112,"Oak Log","GatheringItemLevelConvertTable#32",True,,0,0,False,0,0,65535
113,"Kukuru Bean","GatheringItemLevelConvertTable#9",True,,0,0,False,0,0,65535
114,"Crow Feather","GatheringItemLevelConvertTable#10",True,,0,0,False,0,0,65535
115,"Cloves","GatheringItemLevelConvertTable#10",True,,0,0,False,0,0,65535
116,"Cock Feather","GatheringItemLevelConvertTable#6",True,,0,0,False,0,0,65535
117,"Sun Lemon","GatheringItemLevelConvertTable#17",True,,0,0,False,0,0,65535
118,"Cinnamon","GatheringItemLevelConvertTable#4",True,,0,0,False,0,0,65535
119,"Mirror Apple","GatheringItemLevelConvertTable#42",True,,0,0,False,0,0,65535
120,"Spruce Log","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
121,"Tarantula","GatheringItemLevelConvertTable#35",True,,0,0,False,0,0,65535
122,"Gridanian Chestnut","GatheringItemLevelConvertTable#14",True,,0,0,False,0,0,65535
123,"Chocobo Feather","GatheringItemLevelConvertTable#29",True,,0,0,False,0,0,65535
124,"Tinolqa Mistletoe","GatheringItemLevelConvertTable#6",True,,0,0,False,0,0,65535
125,"Nutmeg","GatheringItemLevelConvertTable#39",True,,0,0,False,0,0,65535
126,"Nopales","GatheringItemLevelConvertTable#18",True,,0,0,False,0,0,65535
127,"Matron's Mistletoe","GatheringItemLevelConvertTable#23",True,,0,0,False,0,0,65535
128,"Faerie Apple","GatheringItemLevelConvertTable#16",True,,0,0,False,0,0,65535
129,"Thavnairian Mistletoe","GatheringItemLevelConvertTable#51",True,,0,0,False,0,0,65535
130,"Mahogany Log","GatheringItemLevelConvertTable#37",True,,0,0,False,0,0,65535
131,"Mistletoe","GatheringItemLevelConvertTable#44",True,,0,0,False,0,0,65535
132,"Maple Branch","GatheringItemLevelConvertTable#5",True,,0,0,False,0,0,65535
133,"Maple Log","GatheringItemLevelConvertTable#3",True,,0,0,False,0,0,65535
134,"Maple Sap","GatheringItemLevelConvertTable#2",True,,0,0,False,0,0,65535
135,"Yew Branch","GatheringItemLevelConvertTable#20",True,,0,0,False,0,0,65535
136,"Yew Log","GatheringItemLevelConvertTable#19",True,,0,0,False,0,0,65535
137,"Latex","GatheringItemLevelConvertTable#1",True,,0,0,False,0,0,65535
138,"La Noscean Orange","GatheringItemLevelConvertTable#7",True,,0,0,False,0,0,65535
139,"Rosewood Branch","GatheringItemLevelConvertTable#47",True,,0,0,False,0,0,65535
140,"Rosewood Log","GatheringItemLevelConvertTable#46",True,,0,0,False,0,0,65535
141,"Beehive Chip","GatheringItemLevelConvertTable#5",True,,0,0,False,0,0,65535
142,"Maiden Artichoke","GatheringItemLevelConvertTable#38",True,,0,0,False,0,0,65535
143,"Ala Mhigan Mustard","GatheringItemLevelConvertTable#23",True,,0,0,False,0,0,65535
144,"Aloe","GatheringItemLevelConvertTable#32",True,,0,0,False,0,0,65535
145,"Wizard Eggplant","GatheringItemLevelConvertTable#27",True,,0,0,False,0,0,65535
146,"Ogre Pumpkin","GatheringItemLevelConvertTable#13",True,,0,0,False,0,0,65535
147,"Cinderfoot Olive","GatheringItemLevelConvertTable#13",True,,0,0,False,0,0,65535
148,"Carnation","GatheringItemLevelConvertTable#13",True,,0,0,False,0,0,65535
149,"Garlean Garlic","GatheringItemLevelConvertTable#11",True,,0,0,False,0,0,65535
150,"Chamomile","GatheringItemLevelConvertTable#24",True,,0,0,False,0,0,65535
151,"Galago Mint","GatheringItemLevelConvertTable#16",True,,0,0,False,0,0,65535
152,"Gil Bun","GatheringItemLevelConvertTable#19",True,,0,0,False,0,0,65535
153,"Grass Viper","GatheringItemLevelConvertTable#12",True,,0,0,False,0,0,65535
154,"Coerthan Carrot","GatheringItemLevelConvertTable#13",True,,0,0,False,0,0,65535
155,"Sagolii Sage","GatheringItemLevelConvertTable#41",True,,0,0,False,0,0,65535
156,"Thanalan Tea Leaves","GatheringItemLevelConvertTable#48",True,,0,0,False,0,0,65535
157,"Jade Peas","GatheringItemLevelConvertTable#26",True,,0,0,False,0,0,65535
158,"Chanterelle","GatheringItemLevelConvertTable#11",True,,0,0,False,0,0,65535
